hostname,Condor_Version,Condor_Build_ID,cpu_frequency,cpu_model,CpuCacheSize,DetectedCpus,DetectedMemory,Disk,eth_link_speed,glibc_version,has_afs,has_avx,has_scratch365,has_singularity,has_sse4_1,has_sse4_2,has_ssse3,has_vast,HasFileTransfer,HasJICLocalConfig,HasJobDeferral,HasMPI,HasTDP,HasTransferInputRemaps,HasVM,JavaMFlops,JobPreemptions,JobRankPreemptions,KFlops,Mips,OpSysLongName,has_avx2
d32cepyc258.crc.nd.edu,8.8.14,550418,unknown,,512,64,2051114,854929064,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3036.717773,1,0,5450720,29726,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy037.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,439625711,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1734.825439,0,0,1698867,25229,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy090.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,444654920,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1732.07959,0,0,1705310,25321,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc056.crc.nd.edu,8.8.14,550418,unknown,,512,64,257123,403954776,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2460.543701,0,0,4459926,24178,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-xp-006.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,128260,910056900,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1809.564087,0,0,1706229,23735,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-a40-005.crc.nd.edu,8.8.14,550418,2.90GHz,Intel(R) Xeon(R) Gold 6326 CPU,24576,32,256860,1805302672,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2398.007324,0,0,1905753,30634,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas461.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1884432160,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1833.0354,0,0,1703802,26315,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas059.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,943320612,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1867.677368,0,0,1709383,24499,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas047.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,928976668,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1874.98999,0,0,1699329,26264,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas223.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1362352028,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1866.013794,0,0,1736599,26321,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas060.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,945599352,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1871.26001,0,0,1747319,26384,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc050.crc.nd.edu,8.8.14,550418,unknown,,512,64,256867,433806420,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2460.423096,0,0,4389345,24185,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc063.crc.nd.edu,8.8.14,550418,unknown,,512,64,1031267,379252468,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2451.830566,0,0,4377776,23936,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc-store-002.crc.nd.edu,10.6.0,658549,unknown,,512,64,256888,453868400,40000Mb/s,glibc-2.34-83.el9_3.12.x86_64,true,true,false,true,true,true,true,,"https,dav,davs,http,data,ftp,file,s3,gs",true,true,true,true,true,false,,0,0,5740039,32120,Red Hat Enterprise Linux release 9.3 (Plow),true
d8civy106.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,437097287,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1737.479614,0,0,1688332,25127,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy082.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,445265112,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1732.782349,0,0,1661917,25149,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas348.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1351644228,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1823.550415,0,0,1757999,26057,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-xp-019.crc.nd.edu,8.8.14,550418,2.10GHz,Intel(R) Xeon(R) Silver 4110 CPU,11264,32,95775,915452432,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1549.158936,0,0,1630499,25005,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy020.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,437666328,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1732.359131,1,0,1670050,25209,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc006.crc.nd.edu,8.8.14,550418,unknown,,512,64,256867,426630864,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2449.027344,0,0,4396778,24101,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas050.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,30720,24,63427,944503932,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1682.427856,0,0,1531002,23166,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas092.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,71235,945985372,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1866.996582,0,0,1724540,26394,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-1080ti-016.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,112132,912186260,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1796.268066,0,0,1670948,21994,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc02.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU           E5620,12288,8,31998,1845557120,1000Mb/s,glibc-2.17-326.el7_9.x86_64,true,,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1135.893188,0,0,1623955,17185,Red Hat Enterprise Linux Server release 7.9 (Maipo),
d12chas088.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,937895252,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1867.565674,0,0,1710818,26399,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas039.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,944424268,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1887.987061,0,0,1693325,29257,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy049.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,449482936,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1729.467651,1,0,1669101,24969,Red Hat Enterprise Linux release 8.9 (Ootpa),
cclws25.cse.nd.edu,8.8.14,550418,unknown,,30720,24,31591,93247000,1000Mb/s,glibc-2.28-225.el8_8.6.x86_64,true,true,false,,true,true,true,,"file,ftp,http,data,https",true,true,true,true,true,false,3894.953125,0,0,2481241,48711,Red Hat Enterprise Linux release 8.8 (Ootpa),true
d8civy024.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,442747580,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1726.59314,0,0,1662608,24914,Red Hat Enterprise Linux release 8.9 (Ootpa),
qa-titanx-014.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU E5-2630 v3,20480,16,128262,893370483,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1888.629517,0,0,1735386,25561,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy014.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,448499776,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1729.706421,1,0,1672024,25200,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc124.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,886146388,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3061.858643,0,0,5427250,30749,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-xp-007.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,128260,912729296,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1776.331909,0,0,1711712,23734,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc-store-007.crc.nd.edu,10.6.0,658549,unknown,,512,64,256888,453447220,40000Mb/s,glibc-2.34-83.el9_3.12.x86_64,true,true,false,true,true,true,true,,"https,dav,davs,http,data,ftp,file,s3,gs",true,true,true,true,true,false,,0,0,5839204,32097,Red Hat Enterprise Linux release 9.3 (Plow),true
qa-2080ti-001.crc.nd.edu,8.8.14,550418,2.10GHz,Intel(R) Xeon(R) Silver 4110 CPU,11264,32,95770,923982632,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1479.598633,0,0,1759779,26772,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc034.crc.nd.edu,8.8.14,550418,unknown,,512,64,256867,427714936,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2471.10376,0,0,4469641,23946,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy027.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,450827320,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1731.418701,0,0,1662922,25092,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc109.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,876650036,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3042.713867,0,0,5460493,30981,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-2080ti-006.crc.nd.edu,8.8.14,550418,2.10GHz,Intel(R) Xeon(R) Silver 4116 CPU,16896,48,94770,176542000,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1580.473633,0,0,1707975,24501,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-rtx6k-050.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192572,419267856,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1965.24231,0,0,1825541,30803,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas534.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,1883109792,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1862.23999,0,0,1696781,26003,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-p100-002.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,128260,913022064,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1795.410034,0,0,1688635,23678,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas085.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,943094468,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1874.104614,0,0,1724154,26305,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-rtx6k-047.crc.nd.edu,8.8.14,550418,2.70GHz,Intel(R) Xeon(R) Gold 6226 CPU,19712,24,192572,405994108,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1976.049072,0,0,1813519,30397,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-p100-006.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,128260,907128620,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1720.546265,0,0,1720919,23827,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-1080ti-012.crc.nd.edu,8.8.14,550418,2.20GHz,Intel(R) Xeon(R) CPU E5-2650 v4,30720,24,128260,913363124,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1793.895386,0,0,1678519,23681,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-a10-010.crc.nd.edu,8.8.14,550418,2.90GHz,Intel(R) Xeon(R) Gold 6326 CPU,24576,32,256860,1786792088,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2412.22876,2,0,1890673,30572,Red Hat Enterprise Linux release 8.9 (Ootpa),true
qa-titanx-006.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU E5-2630 v3,20480,16,63750,912291384,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1892.466919,0,0,1724007,25573,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy097.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,447831612,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1741.151245,0,0,1674376,25220,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas144.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1378389604,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1859.265381,0,0,1712824,20505,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas222.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1346986980,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1880.044434,0,0,1713806,26377,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy136.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,457946820,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1745.420166,0,0,1655560,25168,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas023.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,953927304,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1877.85791,0,0,1695485,26236,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy128.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,447727224,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1741.821411,0,0,1678310,25307,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas313.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1339446516,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1856.056763,0,0,1699480,26328,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy159.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,63845,441769708,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1734.596558,0,0,1683245,25307,Red Hat Enterprise Linux release 8.9 (Ootpa),
d32cepyc114.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,875183384,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3142.455811,0,0,5472116,30706,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc107.crc.nd.edu,8.8.14,550418,unknown,,512,64,256875,876531216,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3075.345459,2,0,5455212,29690,Red Hat Enterprise Linux release 8.9 (Ootpa),true
disc06.crc.nd.edu,8.8.14,550418,2.40GHz,Intel(R) Xeon(R) CPU           E5620,12288,8,31998,1877434548,1000Mb/s,glibc-2.17-326.el7_9.x86_64,true,,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1147.71167,0,0,1393788,18805,Red Hat Enterprise Linux Server release 7.9 (Maipo),
d12chas342.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,256707,1351344972,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1869.019287,0,0,1740555,26057,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d12chas030.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,943049452,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1875.579468,0,0,1714213,26778,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy013.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,933196928,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1722.230957,0,0,1666788,25158,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy044.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,448212862,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1730.387817,1,0,1686243,25307,Red Hat Enterprise Linux release 8.9 (Ootpa),
d12chas029.crc.nd.edu,8.8.14,550418,2.50GHz,Intel(R) Xeon(R) CPU E5-2680 v3,15360,24,63427,946264940,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1875.696289,0,0,1756801,26368,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc007.crc.nd.edu,8.8.14,550418,unknown,,512,64,256867,429770616,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,2501.374756,0,0,4360347,23510,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d32cepyc175.crc.nd.edu,8.8.14,550418,unknown,,512,64,256876,889660260,10000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,3082.637451,0,0,5387532,29584,Red Hat Enterprise Linux release 8.9 (Ootpa),true
d8civy054.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,445197603,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1725.455811,0,0,1692252,25193,Red Hat Enterprise Linux release 8.9 (Ootpa),
d8civy038.crc.nd.edu,8.8.14,550418,2.60GHz,Intel(R) Xeon(R) CPU E5-2650 v2,20480,16,31845,443586504,1000Mb/s,glibc-2.28-236.el8.7.x86_64,true,true,true,true,true,true,true,true,"file,ftp,http,data,https",true,true,true,true,true,false,1721.598755,0,0,1673489,25130,Red Hat Enterprise Linux release 8.9 (Ootpa),
